# {"t_start": 1589491546.937933, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
2434.781318,1000,46020.747743
2446.463734,1000,46023.882096
2421.146089,1000,46027.017462
217.56536,110,46027.358917
2443.044605,1000,46030.41549
2430.439085,1000,46033.549328
2486.648565,1000,46036.741176
2425.305142,1000,46039.797389
2450.220135,1000,46042.953588
2465.08001,1000,46046.057843
2449.345754,1000,46049.1792
1643.296967,686,46051.303496
2472.429657,1000,46054.39356
2444.093283,1000,46057.46457
2443.844554,1000,46060.587267
2419.792976,1000,46063.667582
2447.145507,1000,46066.738965
2441.784484,1000,46069.885571
2443.086412,1000,46072.984317
2438.98949,1000,46076.081168
2438.143267,1000,46079.177247
2436.252881,1000,46082.269532
2398.526669,1000,46085.444862
2465.229722,1000,46096.614594
2443.108799,1000,46099.748528
159.671495,98,46100.064811
2455.750602,1000,46103.343813
2433.302671,1000,46106.460224
2421.176071,1000,46109.556426
2436.932238,1000,46112.655142
2476.711217,1000,46115.760156
2455.616892,1000,46118.863261
2469.814553,1000,46121.983415
2479.950327,1000,46125.060034
2422.133885,1000,46128.127373
1336.477962,566,46129.88099
2437.590031,1000,46132.976887
2127.11604,874,46135.68741
2461.6697,1000,46138.739719
2443.907629,1000,46141.820458
433.009772,194,46142.444272
2436.549468,1000,46145.523699
2462.06717,1000,46148.613793
2432.447277,1000,46151.674584
2421.452794,1000,46154.757406
2454.16598,1000,46157.837825
2452.986967,1000,46160.928327
2427.146872,1000,46164.08007
2459.713341,1000,46167.167717
2452.628609,1000,46170.263955
2437.615051,1000,46181.426723
1158.51696,485,46182.917267
2435.471656,1000,46186.00312
2452.4303,1000,46189.062871
2466.480542,1000,46192.120669
2435.224137,1000,46195.22765
2448.548553,1000,46198.343199
2427.538006,1000,46201.557244
2449.750669,1000,46204.730667
2464.273352,1000,46207.841876
2437.88054,1000,46210.946164
2431.340873,1000,46214.052925
2466.897256,1000,46217.252962
2446.426755,1000,46220.468701
2434.149265,1000,46223.753341
2438.301439,1000,46226.950628
2445.978094,1000,46230.054435
2462.368018,1000,46233.198281
2455.022952,1000,46236.262245
2449.34087,1000,46239.341525
2439.339279,1000,46242.414308
2328.715512,959,46245.380522
2438.241865,1000,46248.478477
2448.672295,1000,46251.576698
2469.058853,1000,46254.712408
2449.818484,1000,46258.023063
2453.505878,1000,46269.112601
2398.972672,1000,46272.185398
2390.226961,1000,46275.240334
2424.454939,1000,46278.368056
2476.821684,1000,46281.418084
2462.030829,1000,46284.586253
2427.064866,1000,46287.70571
2430.537662,1000,46290.747137
2420.00853,1000,46293.781589
2436.620435,1000,46296.824779
2400.100286,1000,46299.899502
2420.899104,1000,46302.925723
2438.895376,1000,46305.944386
2431.264062,1000,46308.979403
2441.103574,1000,46312.027743
2441.289007,1000,46315.052179
2474.474217,1000,46318.074005
2417.945053,1000,46321.13847
2422.062519,1000,46324.222279
1102.061315,477,46325.695741
2467.935541,1000,46328.757039
2454.161759,1000,46331.864517
1960.554569,810,46334.391618
2451.213382,1000,46337.570369
2449.326256,1000,46340.698112
2443.727931,1000,46351.642755
2449.396742,1000,46354.690045
2459.572102,1000,46357.749583
1096.869092,469,46359.196078
2444.16244,1000,46362.267685
2473.821726,1000,46365.322568
2452.123909,1000,46368.390702
2455.294649,1000,46371.521824
2443.869447,1000,46374.599866
2445.134697,1000,46377.6624
2471.677105,1000,46380.746729
2459.70071,1000,46383.878129
2453.743943,1000,46386.981228
2401.424433,1000,46390.117294
2471.363621,1000,46393.17254
625.57529,274,46394.023032
2438.279294,1000,46397.067957
1272.749784,528,46398.69951
2430.146424,1000,46401.768514
2478.524715,1000,46404.905688
2448.032865,1000,46407.939623
2434.494379,1000,46410.970799
2365.740764,1000,46414.085973
2448.251724,1000,46417.179938
2440.380941,1000,46420.302522
2456.307549,1000,46423.432727
2429.435836,1000,46426.514365
2449.348633,1000,46437.539476
2426.707361,1000,46440.638267
2450.121539,1000,46443.730091
2472.997114,1000,46446.806552
232.000937,114,46447.146086
2459.910022,1000,46450.259298
2451.380778,1000,46453.327008
2442.900189,991,46456.377301
2464.767017,1000,46459.444004
2483.24025,1000,46462.516354
2470.972296,1000,46465.699232
2461.862508,1000,46468.764126
2458.883748,1000,46471.825328
2456.815956,1000,46474.899545
2449.641589,1000,46478.046415
2403.322048,1000,46481.112077
2462.713236,1000,46484.197116
698.505523,300,46485.108277
2445.082314,1000,46488.156393
2444.271691,1000,46491.196472
2478.503915,1000,46494.262207
2457.702434,1000,46497.349301
2472.003053,1000,46500.431608
2417.404406,1000,46503.563388
2440.710992,1000,46506.715654
610.029165,272,46507.587595
2479.390904,1000,46510.733546
2429.68867,1000,46521.717473
2439.189401,1000,46524.829315
1016.019119,431,46526.156123
2471.01481,1000,46529.337259
2478.108489,1000,46532.516234
2474.031248,1000,46535.722064
2438.005795,1000,46538.849348
2463.857483,1000,46541.891734
2479.751716,1000,46545.007242
2428.602793,1000,46548.05759
2487.328986,1000,46551.104005
2454.442237,1000,46554.146354
2460.600707,1000,46557.1768
2490.359098,1000,46560.211315
2026.20077,832,46562.731923
2481.004132,1000,46565.744028
2450.198069,1000,46568.841459
2468.613254,1000,46571.877533
2479.182162,1000,46574.966543
2452.53305,1000,46578.089882
2437.40589,1000,46581.288594
2479.178508,1000,46584.407004
2466.925806,1000,46587.510874
2460.074775,1000,46590.543141
2447.23239,1000,46593.532462
2483.600724,1000,46596.544212
2476.975051,1000,46607.431857
181.266735,103,46607.736979
2473.991044,1000,46610.771668
2453.199995,1000,46613.860118
714.519045,302,46614.771784
2408.030175,1000,46617.775218
2457.910458,1000,46620.797643
2455.228906,1000,46623.839925
2497.267979,1000,46626.876843
2445.465835,1000,46629.899539
2465.499432,1000,46632.995441
2458.065607,1000,46636.054759
2495.31598,1000,46639.122324
2456.078943,1000,46642.171103
2470.778802,1000,46645.235505
1047.031904,467,46646.698803
2458.11188,1000,46649.699251
2448.397666,1000,46652.722858
2440.495909,1000,46655.787644
2433.424998,1000,46658.840741
2437.386397,1000,46661.936706
2441.099923,1000,46665.023999
2449.478121,1000,46668.087742
2465.992985,1000,46671.123759
2475.442639,1000,46674.171819
2453.760928,1000,46677.207009
2457.373513,1000,46680.219004
2452.400723,1000,46691.089639
2478.787914,1000,46694.169132
2449.541146,1000,46697.18854
2450.569844,1000,46700.290834
2134.221057,868,46703.030313
2444.866895,1000,46706.24296
2445.669663,1000,46709.380346
2437.969079,1000,46712.413417
2480.107388,1000,46715.497058
2452.318495,1000,46718.611563
2491.407783,1000,46721.652716
2468.733952,1000,46724.737146
2479.907105,1000,46727.834525
943.972978,412,46729.083289
2418.936206,1000,46732.156101
2459.748046,1000,46735.252928
2486.485753,1000,46738.396163
2476.831201,1000,46741.495052
766.768871,331,46742.524431
2452.827555,1000,46745.590219
2428.208368,1000,46748.597915
2466.23783,1000,46751.634782
2467.770435,1000,46754.683781
2462.726902,1000,46757.728938
2421.152812,1000,46760.80114
2463.278429,1000,46763.860587
2431.786918,1000,46767.022586
2458.014843,1000,46777.923702
2453.189092,1000,46780.970879
2460.152406,1000,46784.089077
2472.855569,1000,46787.129277
2466.01745,1000,46790.213088
2453.862701,1000,46793.276673
2453.216242,1000,46796.334445
2435.434283,1000,46799.401153
2444.895973,1000,46802.46608
2462.776597,1000,46805.525638
2446.111751,1000,46808.604942
2454.361041,1000,46811.778087
2000.89647,815,46814.366035
471.956639,217,46815.074367
2458.531063,1000,46818.210184
2463.051102,1000,46821.356273
2470.89991,1000,46824.510554
2450.414662,1000,46827.663252
2460.638246,1000,46830.752027
2460.838226,1000,46833.791604
2446.678169,1000,46836.888481
2458.31842,1000,46840.14264
2438.621026,1000,46843.354511
2460.434899,1000,46846.53412
2461.438204,1000,46849.639162
2474.085803,1000,46852.802497
40.276527,30,46852.902371
2478.952411,1000,46863.993479
2465.702535,1000,46867.128686
2465.014886,1000,46870.236585
2490.301012,1000,46873.348046
2472.317919,1000,46876.433573
2481.175051,1000,46879.513861
2472.633924,1000,46882.606216
2401.902143,1000,46885.703606
343.928682,172,46886.26367
1419.125482,587,46888.118505
2480.881578,1000,46891.293312
2477.030149,1000,46894.418948
2439.579012,1000,46897.580537
2435.919815,1000,46900.710141
2462.917984,1000,46903.857683
1343.023532,557,46905.604844
2398.090063,1000,46908.755578
2471.767759,1000,46911.84625
2475.633402,1000,46914.936925
2463.930679,1000,46918.003876
272.869641,135,46918.425272
17.098237,12,46918.461177
2495.504222,1000,46921.540099
1801.798734,739,46923.86973
2465.628453,1000,46926.959086
2476.124627,1000,46930.046108
2463.131024,1000,46933.164816
2469.507588,1000,46936.337771
806.550848,360,46937.452127
1047.728721,444,46938.836142
2453.548989,1000,46950.067278
2464.108572,1000,46953.141335
2435.58102,1000,46956.311053
2484.78037,1000,46959.405571
21.124105,16,46959.453708
2416.253072,1000,46962.538099
2471.027697,1000,46965.673777
2475.002264,1000,46968.774644
2461.510001,1000,46971.876819
2473.11268,1000,46974.977333
2473.916818,1000,46978.13948
2441.184065,1000,46981.288149
2453.297608,1000,46984.42083
2456.195307,1000,46987.556255
2468.067761,1000,46990.692575
2429.285077,1000,46993.81105
2436.028583,1000,46996.90561
2451.993773,1000,46999.991995
245.158425,115,47000.350006
2457.358043,1000,47003.454008
2467.873206,1000,47006.563275
2434.552377,1000,47009.78485
2472.4321,1000,47012.888227
2456.751364,1000,47015.984369
2461.607867,1000,47019.132076
2461.062768,1000,47022.245033
2442.638323,1000,47033.255178
2453.667069,1000,47036.371095
2456.689426,1000,47039.506259
2460.445504,1000,47042.613602
2438.898178,1000,47045.758464
2438.604315,1000,47048.881068
2473.441689,1000,47052.013098
2481.698816,1000,47055.143245
2479.851883,1000,47058.260633
2498.940637,1000,47061.413942
2451.400902,1000,47064.634681
2458.528277,1000,47067.787301
1881.333617,772,47070.255951
2444.174644,1000,47073.358638
2450.899963,1000,47076.452111
2443.108493,1000,47079.618454
2459.507407,1000,47082.722217
2481.614098,1000,47085.843754
2469.866813,1000,47088.917581
2456.126986,1000,47092.020212
2433.306021,1000,47095.169758
2452.592079,1000,47098.28686
2457.381127,1000,47101.422665
2456.870279,1000,47104.568446
2469.244965,1000,47107.673796
2454.298628,1000,47110.869949
2452.113679,1000,47122.320113
2464.34317,1000,47125.465622
2450.011891,1000,47128.626388
2455.619968,1000,47131.826336
2486.054742,1000,47134.925399
1150.456842,480,47136.405433
2461.010344,1000,47139.613482
2461.50789,1000,47142.809516
2433.790546,1000,47146.046607
2464.108868,1000,47149.275909
2448.367896,1000,47152.508505
1036.449004,434,47153.906945
2484.80111,1000,47157.162565
2481.45726,1000,47160.315322
2433.274744,1000,47163.467145
2475.66723,1000,47166.57888
536.672669,233,47167.305913
2483.678167,1000,47170.403219
2465.932129,1000,47173.530885
1882.033688,780,47176.00589
2048.985321,829,47178.601597
2203.147254,896,47181.451658
1782.138084,733,47183.756852
2465.938083,1000,47186.847031
2456.971078,1000,47190.071615
2425.781823,1000,47193.161107
2456.593735,1000,47196.262959
2484.180813,1000,47207.392654
2462.251447,1000,47210.530102
2488.234756,1000,47213.668873
2483.01217,1000,47216.774564
2470.731955,1000,47219.91294
2151.387028,866,47222.65515
2439.739946,1000,47225.842765
2491.428614,1000,47228.971087
628.352971,271,47229.810936
2471.74155,1000,47232.926163
2457.188516,1000,47236.130211
618.607817,266,47236.970424
2457.81646,1000,47240.092085
2466.22432,1000,47243.197276
2479.752604,1000,47246.319193
229.318056,112,47246.680475
2472.324989,1000,47249.868194
2358.047558,959,47252.855943
2430.357633,1000,47255.949632
2477.145814,1000,47259.081949
2356.538523,956,47262.044929
2485.144356,1000,47265.180415
2474.190519,1000,47268.336407
2452.845314,1000,47271.540294
2470.651789,1000,47274.665234
2475.16455,1000,47277.77087
2477.431685,1000,47280.864358
2463.896003,1000,47284.02272
2462.123268,1000,47295.186631
311.367359,146,47295.632701
2466.737717,1000,47298.83623
1394.448424,577,47300.671855
175.336188,100,47300.983215
1936.9997,789,47303.476126
2498.015651,1000,47306.620461
2473.413793,1000,47309.792153
2433.091801,1000,47312.95273
2449.263535,1000,47316.052976
630.43338,276,47316.910647
2074.411852,841,47319.590248
2438.755773,1000,47322.679988
38.454194,29,47322.778321
2482.625813,1000,47325.872455
2486.239829,1000,47328.97634
2438.682044,1000,47332.123677
2461.811829,1000,47335.282125
1034.172863,439,47336.65016
2490.514064,1000,47339.772043
2469.20283,1000,47342.891691
2459.406827,1000,47346.007822
2473.510103,1000,47349.186528
2458.376643,1000,47352.335446
2478.00915,1000,47355.499071
2455.784839,1000,47358.645488
2049.12612,835,47361.285572
2445.492752,1000,47364.398317
258.427102,123,47364.778727
2453.972122,1000,47367.881574
2473.318039,1000,47371.127259
2453.086814,1000,47382.424698
2454.011077,1000,47385.610192
2478.231871,1000,47388.765785
2452.587698,1000,47391.910291
2454.448947,1000,47395.049415
2474.277573,1000,47398.161185
2450.010662,1000,47401.290678
2431.990402,1000,47404.456301
2485.989084,1000,47407.56164
1172.451364,492,47409.105632
2460.144326,1000,47412.241282
1747.67924,713,47414.499989
2486.402195,1000,47417.648827
2429.606883,1000,47420.830701
2451.04757,1000,47424.060668
2468.97389,1000,47427.299073
2439.334057,1000,47430.505853
2450.387982,1000,47433.719352
2470.642035,1000,47436.832866
2462.737768,1000,47439.95375
2475.502155,1000,47443.066774
2438.456413,1000,47446.240417
2446.469411,1000,47449.358251
2469.114235,1000,47452.493592
2462.330869,1000,47455.689232
2461.374818,1000,47458.919943
2476.642354,1000,47470.366642
2490.710238,1000,47473.500207
2487.22946,1000,47476.678279
2473.806173,1000,47479.824659
2453.793455,1000,47482.990592
2497.358413,1000,47486.162119
2467.736888,1000,47489.318131
2464.021146,1000,47492.595653
2459.186985,1000,47495.728723
2448.657677,1000,47498.894217
2431.685382,1000,47502.018322
2459.147271,1000,47505.185203
2462.492601,1000,47508.377091
2482.772944,1000,47511.533843
2469.674689,1000,47514.670625
2455.201525,1000,47517.815062
2470.866523,1000,47520.994079
2451.190823,1000,47524.140096
2446.635447,1000,47527.313678
2475.615706,1000,47530.478496
2464.888539,1000,47533.601421
742.907286,312,47534.578675
2488.457099,1000,47537.752583
2449.991892,1000,47540.966116
2474.911002,1000,47544.140689
2470.556278,1000,47555.54759
2435.770196,1000,47558.680119
2483.764618,1000,47561.846285
2459.31389,1000,47564.979645
2464.514207,1000,47568.089865
665.183121,287,47568.987831
2486.818818,1000,47572.229555
2468.962945,1000,47575.379631
2490.237741,1000,47578.51581
2487.065322,1000,47581.648719
2469.647443,1000,47584.835109
2479.000222,1000,47587.980453
2440.29582,1000,47591.131155
2451.472494,1000,47594.307505
2456.916203,1000,47597.44098
2464.290923,1000,47600.626848
2460.360105,1000,47603.81656
2467.836476,1000,47606.942371
2494.338835,1000,47610.050707
2479.684824,1000,47613.286144
1613.510283,679,47615.433272
2463.441855,1000,47618.518301
2467.752031,1000,47621.702292
2461.057519,1000,47624.876183
2467.340324,1000,47628.035023
2457.016451,1000,47631.160104
2476.629892,1000,47642.370257
2436.821614,1000,47645.485219
200.460034,102,47645.793225
2502.771637,1000,47648.903793
1871.010495,753,47651.265368
2432.381873,1000,47654.408236
2458.236554,1000,47657.644079
2496.276785,1000,47660.773531
2168.185483,883,47663.535845
225.373068,113,47663.892313
2502.918031,1000,47667.046744
2468.968803,1000,47670.175689
2488.2488,1000,47673.379504
2446.422918,1000,47676.607056
2470.423223,1000,47679.771557
2458.545354,1000,47682.8954
2462.390304,1000,47686.037473
2478.561308,1000,47689.17647
2478.822775,1000,47692.291971
685.636885,286,47693.217175
1267.182817,529,47694.902763
2467.036406,1000,47698.02628
2496.641092,1000,47701.16044
