# {"t_start": 1589491546.9316487, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
19.69466,13,44.787242
14.250384,11,44.821299
16.713049,10,44.851834
19.779475,12,44.888009
17.220577,13,44.927947
20.988273,14,44.970045
19.284206,17,45.022865
19.880383,14,45.064983
13.858949,8,45.089291
16.711805,11,45.132023
17.078856,14,45.176375
16.27669,10,45.207105
19.792278,13,45.246972
16.465484,10,45.277223
15.908296,10,45.307379
15.1475,9,45.335519
14.35795,9,45.363171
18.742906,12,45.400313
16.622503,10,45.431371
15.076593,9,45.458946
15.930715,9,45.490813
19.638616,14,45.532389
17.215315,11,45.565387
16.389313,10,45.595857
15.608427,10,45.627139
15.461238,9,45.65429
14.267627,9,45.681367
15.276683,8,45.705355
19.643699,15,45.750964
16.055244,13,45.789481
16.161892,10,45.819812
20.915809,15,45.865225
15.820294,10,45.896064
20.779979,14,45.937591
20.072589,14,45.980916
16.76645,12,46.021691
16.029707,9,46.049745
15.734234,9,46.076755
15.765579,10,46.106823
17.992223,12,46.150904
17.435459,12,46.187158
18.420826,12,46.224052
18.389725,13,46.263533
16.327386,10,46.293497
17.919866,13,46.333591
17.580835,13,46.373483
17.815015,10,46.40511
19.923507,13,46.444599
14.037332,9,46.472871
22.332526,16,46.525854
19.514243,14,46.567821
16.368592,10,46.598314
14.708853,8,46.623892
18.384641,12,46.661099
15.182107,9,46.689493
18.189841,13,46.729338
18.480285,14,46.771102
16.29154,10,46.802575
15.262269,9,46.837633
17.998801,12,46.890606
16.408488,10,46.930009
14.985245,8,46.955545
16.045061,10,46.985602
19.114657,13,47.024529
16.8724,11,47.057837
17.051845,12,47.093356
16.511889,11,47.126124
16.086372,10,47.163351
16.92363,11,47.197153
15.31377,11,47.230544
18.415319,13,47.269379
16.552262,12,47.304914
14.307172,8,47.329644
18.532641,14,47.372326
17.268586,11,47.405665
17.228463,11,47.439646
17.935009,12,47.477297
15.219983,9,47.509859
15.83939,8,47.534889
13.63048,9,47.561609
17.300434,11,47.595542
18.401035,12,47.632856
19.706513,13,47.67344
20.266992,15,47.719653
21.165298,15,47.765084
19.818527,18,47.819798
15.098829,9,47.847525
16.870498,11,47.880456
17.24997,13,47.919903
14.79078,9,47.947463
15.875071,10,47.978168
18.153127,16,48.027583
20.179063,13,48.068402
13.767348,7,48.089546
15.188133,9,48.116961
14.683506,9,48.143811
16.194077,9,48.181802
16.065214,11,48.222167
15.640879,9,48.249336
15.717969,10,48.279421
20.235596,18,48.333378
19.658145,18,48.386422
14.860497,8,48.410101
14.843294,9,48.437743
15.150048,9,48.465328
16.465124,12,48.506691
16.475704,10,48.538105
20.764901,16,48.586371
19.780953,13,48.626472
18.522139,13,48.664822
17.259008,12,48.70137
18.464384,12,48.738409
13.757809,8,48.761876
14.966759,10,48.791999
16.83168,11,48.825639
16.010547,9,48.853381
16.462431,11,48.886647
19.062651,15,48.931811
17.82239,14,48.972858
16.402934,11,49.006597
14.626858,12,49.042579
21.259445,14,49.084503
18.9686,12,49.121232
15.615498,10,49.151876
15.337733,8,49.175488
15.189086,11,49.216301
16.739068,12,49.252773
16.390659,10,49.283075
16.059945,9,49.310332
18.770869,15,49.355672
21.531721,17,49.405875
16.416744,11,49.439963
19.007059,13,49.479482
15.165632,10,49.509674
17.457711,11,49.547301
16.088437,11,49.582488
20.987208,14,49.626106
17.023779,12,49.66203
18.800219,15,49.707147
15.881279,9,49.735406
15.723038,9,49.762391
14.409054,8,49.78577
19.276649,14,49.829316
19.171855,15,49.875801
18.094042,11,49.909306
15.27315,9,49.936127
17.408279,12,49.972679
13.101931,8,49.996499
13.755194,8,50.021271
16.731909,14,50.064219
14.488405,8,50.088876
15.454269,9,50.116862
15.173207,11,50.151656
18.173248,14,50.193944
15.101389,9,50.229972
15.382477,10,50.260876
15.027558,10,50.291833
14.677434,8,50.316563
18.873997,15,50.361251
23.524906,19,50.41923
15.681886,9,50.447096
15.762112,11,50.480777
19.401817,12,50.517231
18.914815,12,50.558836
17.983522,13,50.598112
16.579102,11,50.631867
17.827608,15,50.677009
16.529994,12,50.712548
20.033876,12,50.749521
18.165173,11,50.783031
20.05774,14,50.826358
19.790099,15,50.871819
15.31723,8,50.895101
18.849815,11,50.928671
18.966618,13,50.968577
13.180922,9,50.994629
18.347522,15,51.0403
15.406703,11,51.072644
17.606444,13,51.111606
15.898393,12,51.148968
15.507047,9,51.177234
16.82225,11,51.210236
17.372228,12,51.255442
17.821278,13,51.295066
17.540035,11,51.329326
17.407768,13,51.368419
20.002361,15,51.414513
20.112699,15,51.459916
21.009573,15,51.507516
17.401293,12,51.54949
17.42074,11,51.58258
16.799344,14,51.625778
19.488518,15,51.671413
15.000732,11,51.705817
16.206713,10,51.73603
18.746608,13,51.776836
15.798478,9,51.804691
19.458724,13,51.843426
20.687823,15,51.889203
23.024005,16,51.936665
17.872584,13,51.976271
15.691769,11,52.008548
16.788318,10,52.039134
16.069943,12,52.074459
16.937961,11,52.107331
16.519025,10,52.137611
18.349994,11,52.17042
17.133157,15,52.215474
22.542044,16,52.27211
17.678423,15,52.319942
17.392411,12,52.356175
15.11628,11,52.390883
17.76094,13,52.430092
16.11219,13,52.471319
17.438463,12,52.508625
18.388389,13,52.556696
19.057425,12,52.592903
23.15813,17,52.643825
21.402443,16,52.692286
17.077361,11,52.725526
15.443041,9,52.753132
16.80259,14,52.795986
18.970388,13,52.835311
15.792028,15,52.88053
17.801981,12,52.917047
15.468914,10,52.946706
13.412256,8,52.971563
21.194102,16,53.020791
17.440282,11,53.05825
14.847635,10,53.094129
16.629277,9,53.124032
18.71257,13,53.163374
19.301657,12,53.199577
21.008015,14,53.24108
21.923982,17,53.300478
14.864727,9,53.328772
16.626943,11,53.362218
18.320862,13,53.402726
16.689189,12,53.43829
19.874192,18,53.492246
14.153689,8,53.517229
16.410163,9,53.544384
15.975812,10,53.580063
14.993429,10,53.610023
17.313032,12,53.646114
14.150021,9,53.673288
15.490145,10,53.702584
15.798154,9,53.731286
17.808822,10,53.760626
18.574617,14,53.803375
18.190577,11,53.837512
18.61439,11,53.870792
16.132415,13,53.911625
15.061622,9,53.940378
17.958229,11,53.973694
16.845833,13,54.013174
20.629802,17,54.064815
13.556392,8,54.088984
19.285572,12,54.131072
19.069524,12,54.174527
17.917405,12,54.216488
18.439205,15,54.261498
17.887126,12,54.303479
18.006699,11,54.347732
16.054816,10,54.379441
20.513548,14,54.42357
17.255356,10,54.454554
18.750996,13,54.495228
20.527169,13,54.53523
16.220337,10,54.567434
19.04612,13,54.610299
15.726001,10,54.641903
16.074829,10,54.673076
18.162334,13,54.713435
17.143642,11,54.748369
17.778107,11,54.781434
18.736636,12,54.819307
19.007093,12,54.855425
15.867831,9,54.883518
19.428742,13,54.92434
21.345197,16,54.974092
17.975826,11,55.008743
16.087198,10,55.038786
16.764341,11,55.073328
17.077299,11,55.108644
18.020862,13,55.148851
16.610992,11,55.183336
13.683799,8,55.208421
11.334081,6,55.226816
15.042859,11,55.25982
17.883936,12,55.297952
19.340533,14,55.349292
15.662307,11,55.383692
18.546496,14,55.426581
14.724043,11,55.459831
20.194241,15,55.506696
19.001761,13,55.547427
21.187796,18,55.607634
15.845846,10,55.639089
18.398215,15,55.685539
13.538392,10,55.716928
13.323665,8,55.74123
19.67387,15,55.788
14.77163,10,55.818933
18.301842,13,55.859343
15.257409,9,55.887122
17.959359,11,55.920793
13.590356,7,55.942841
16.236956,11,55.976172
15.500019,10,56.007106
17.042947,12,56.044796
17.216664,11,56.078479
18.994602,13,56.117644
14.669187,9,56.146405
16.370115,11,56.179351
14.186622,9,56.207614
17.31915,12,56.24397
18.472875,13,56.283293
20.228332,14,56.326097
16.479421,11,56.369452
19.375798,15,56.41653
19.002107,14,56.459456
18.852738,13,56.499009
16.619272,10,56.530948
13.619527,10,56.560985
14.398545,12,56.604058
18.130011,13,56.644377
18.455353,12,56.68075
13.860359,9,56.708459
22.332675,14,56.750114
17.942252,15,56.796298
20.832399,15,56.842606
17.844414,12,56.879034
17.347355,13,56.918767
17.771779,14,56.962489
14.713605,7,56.985243
15.039099,10,57.015716
17.219399,12,57.053234
16.216897,9,57.080239
17.753707,12,57.118793
15.737711,9,57.147325
15.714589,10,57.177622
16.279394,11,57.215103
15.477567,9,57.255433
16.925266,10,57.286106
16.715218,12,57.32499
15.485491,10,57.35547
18.061466,12,57.400244
16.574754,13,57.441315
16.57202,11,57.476286
20.420532,14,57.518919
22.238154,18,57.573467
16.299764,10,57.609339
18.432038,13,57.650581
15.249693,11,57.685824
15.858882,12,57.723358
24.272548,19,57.780727
16.076646,12,57.817708
16.316403,9,57.846519
21.679034,17,57.897074
18.985096,13,57.936969
17.44635,12,57.973459
17.315686,12,58.010397
17.907658,12,58.048104
15.324138,8,58.072645
23.031614,15,58.117637
17.603221,12,58.154886
18.306143,14,58.198396
15.115487,8,58.224776
17.867571,12,58.260975
14.013787,8,58.284964
16.259718,10,58.316464
16.217399,9,58.344758
16.161183,11,58.385528
21.56044,18,58.451343
14.626958,8,58.476489
21.018758,15,58.523811
19.193959,15,58.570133
15.726241,10,58.601155
16.315396,10,58.638243
17.533945,12,58.675257
17.073618,12,58.712257
18.247752,12,58.749159
16.286066,10,58.780017
17.755058,11,58.814239
15.653407,9,58.84181
16.579308,11,58.876035
17.443529,10,58.906646
15.720826,12,58.943815
21.469785,17,58.995778
19.222599,13,59.036857
17.920998,14,59.080212
15.472255,9,59.108894
20.572499,15,59.155219
17.398137,11,59.189135
17.063042,11,59.223091
15.920629,10,59.254792
16.928598,11,59.289461
15.310754,10,59.321973
15.669731,10,59.353022
15.746782,10,59.384756
15.230191,8,59.413107
17.582852,12,59.4543
15.973871,10,59.485331
19.10438,14,59.530686
23.450228,20,59.591547
16.66445,10,59.625082
13.991248,9,59.655625
19.552946,14,59.69873
19.747047,16,59.748245
15.570918,10,59.779114
14.086723,8,59.805815
18.197903,14,59.849094
19.059527,13,59.888238
20.569423,15,59.934215
18.73935,12,59.971895
17.5535,12,60.010205
17.690831,10,60.041346
16.459393,10,60.072174
18.566216,12,60.108442
16.129758,10,60.139485
16.086895,8,60.165377
15.973393,9,60.197781
15.710542,10,60.228976
22.522075,17,60.280687
16.218813,12,60.317968
15.846638,11,60.352007
15.342398,9,60.37989
16.800213,12,60.420027
15.437373,9,60.455971
16.307265,9,60.483629
19.6979,15,60.528747
13.334532,8,60.552906
14.350615,9,60.580517
20.924111,15,60.628094
16.891929,11,60.66644
18.207851,13,60.706801
14.555884,8,60.73166
15.615471,11,60.764839
17.208597,11,60.79848
18.667483,11,60.832636
16.884696,12,60.8686
17.004755,11,60.902152
14.409681,9,60.93048
15.407188,9,60.958566
17.654625,12,60.995348
20.737729,15,61.041729
17.76485,17,61.093518
20.305016,14,61.137596
18.096543,13,61.181266
14.616367,8,61.209675
17.898042,12,61.24647
22.608306,17,61.309113
17.821704,13,61.349602
21.721486,14,61.39344
15.407431,10,61.425596
17.578433,11,61.46462
20.619414,15,61.513389
15.53665,9,61.540769
14.902037,9,61.569134
18.339345,13,61.610363
16.372387,11,61.646762
15.198991,8,61.674732
15.222199,11,61.70853
16.661652,12,61.747904
16.579791,11,61.780546
20.470451,16,61.829057
15.340686,9,61.856895
18.555156,12,61.893536
17.245579,10,61.925916
17.068975,14,61.968725
15.531231,9,61.996369
18.587443,13,62.036329
17.144971,11,62.069662
14.697021,8,62.094676
15.801065,9,62.122113
19.733648,14,62.165605
18.659157,13,62.206216
15.372736,10,62.237511
16.544191,11,62.271725
20.214441,15,62.318295
15.96774,10,62.350015
16.272568,11,62.384512
15.990298,11,62.421325
18.318053,13,62.461163
18.789434,15,62.515116
15.175855,9,62.543081
15.086255,11,62.577094
16.157907,10,62.60737
16.60169,10,62.638966
19.046714,14,62.688021
22.184323,17,62.739202
14.263409,8,62.764359
14.408396,8,62.788913
18.028712,13,62.82921
18.15677,12,62.866669
21.43134,16,62.915502
18.958886,15,62.961443
17.924319,12,63.011174
14.521454,8,63.037413
17.22713,10,63.06942
13.42527,8,63.093384
18.81665,13,63.136375
16.568951,13,63.17857
15.861175,11,63.218128
17.489614,13,63.257906
15.620081,9,63.285649
14.250772,9,63.314836
16.95149,14,63.357574
19.246152,13,63.39881
16.24613,11,63.432633
18.06354,16,63.484559
21.127679,14,63.539493
17.194234,14,63.582353
17.370436,12,63.620121
16.214192,10,63.651286
18.99972,13,63.696321
16.363354,11,63.731417
16.329575,11,63.765226
15.210079,10,63.795866
15.180468,11,63.830164
15.079957,11,63.863972
15.709295,11,63.89703
15.086468,11,63.930858
16.498908,11,63.964789
14.191895,8,63.989456
15.343821,11,64.024129
15.22294,10,64.054428
14.494471,10,64.0851
26.387053,21,64.149238
16.545566,11,64.188127
16.283553,9,64.217865
18.316658,14,64.2607
18.412689,11,64.293454
16.646347,12,64.332513
15.205623,11,64.366941
16.979704,14,64.409304
16.008971,9,64.436881
16.114376,10,64.467374
18.74129,12,64.503344
16.12194,10,64.541903
16.65502,10,64.57234
19.914664,14,64.615287
13.900074,8,64.640473
15.54408,10,64.669927
17.155275,10,64.706221
19.828163,15,64.752459
18.742668,12,64.790453
15.128593,9,64.818624
20.10897,15,64.864198
17.543429,11,64.898612
14.863038,9,64.926363
21.619126,17,64.97665
14.550913,9,65.004348
18.532022,12,65.041425
21.065923,14,65.084728
16.321224,10,65.11661
17.298405,12,65.155141
19.170626,13,65.194502
15.263681,9,65.225254
13.733692,8,65.249281
16.132328,13,65.288249
21.970234,15,65.33478
14.921908,11,65.36902
18.297171,13,65.41083
17.39222,16,65.459538
16.480397,10,65.491546
18.68342,12,65.529698
15.689335,9,65.565362
19.116328,11,65.600199
17.110158,12,65.639821
14.060558,8,65.665077
19.95752,13,65.711143
19.892977,15,65.758574
19.134967,12,65.795236
17.202518,11,65.830252
13.901738,9,65.859075
17.571141,12,65.895883
16.264874,9,65.923659
16.161099,10,65.953524
25.58725,21,66.018538
14.616,9,66.046605
12.993679,7,66.068857
19.235809,15,66.114132
19.740145,14,66.1571
17.043895,13,66.195528
17.258804,10,66.227552
14.353426,9,66.255722
19.209653,14,66.297856
19.324396,14,66.341367
15.015737,9,66.368796
17.843878,10,66.399306
14.591567,9,66.427016
14.279002,9,66.453947
16.024078,9,66.481652
15.660627,8,66.505334
12.879404,7,66.526891
18.465313,13,66.576733
16.965553,10,66.614256
18.507069,11,66.651199
19.673782,13,66.692742
16.183755,10,66.729395
15.047232,11,66.763173
14.732154,8,66.788238
15.497249,9,66.816324
17.858141,12,66.85317
13.985698,9,66.880757
18.840988,13,66.919132
17.759264,11,66.952659
19.725576,14,66.99545
16.406539,10,67.0269
18.164918,11,67.060105
18.218746,14,67.102341
17.524037,11,67.136499
19.004794,16,67.184431
16.225204,12,67.219944
16.536887,11,67.2533
20.170545,14,67.295282
13.992698,8,67.32048
18.173573,12,67.356763
23.476831,19,67.413253
16.374267,10,67.444835
17.975813,14,67.487409
18.396258,12,67.524255
17.862977,11,67.557429
17.863491,14,67.609984
17.652186,12,67.662777
14.948415,9,67.696468
15.168506,9,67.732593
14.616013,9,67.761022
14.959187,10,67.791475
13.948315,8,67.8156
16.818386,11,67.850255
18.696676,14,67.892667
17.48174,12,67.929684
22.40326,17,67.980094
14.581925,9,68.007487
15.292389,9,68.035132
16.297134,12,68.07114
20.049736,16,68.118786
15.078945,10,68.154111
16.941469,10,68.190499
20.40481,14,68.233727
17.609761,12,68.268973
17.167511,11,68.301767
16.359718,9,68.329572
13.20278,9,68.356482
21.517035,14,68.40046
18.12116,11,68.43406
18.258639,12,68.471296
19.544527,14,68.512778
19.453666,12,68.550533
16.58206,10,68.579959
17.996758,13,68.626545
16.388066,10,68.657638
20.698481,14,68.700098
18.992877,13,68.744608
15.49582,9,68.772296
15.748075,9,68.798865
18.047799,12,68.836769
23.371889,21,68.899935
15.50079,11,68.934358
19.932043,15,68.979165
18.364937,12,69.017654
17.547712,14,69.060355
18.952865,17,69.111436
18.493115,14,69.15414
19.331094,13,69.193991
19.724294,13,69.234044
17.109149,11,69.27081
14.935266,11,69.309229
15.909058,10,69.341138
15.231146,10,69.370976
15.949217,9,69.398473
15.627079,11,69.432434
18.876428,15,69.477535
16.512576,12,69.513823
15.115539,9,69.542032
16.064959,10,69.572277
19.754369,14,69.61376
15.689464,10,69.653564
15.415756,10,69.683329
14.743224,10,69.713476
17.007832,11,69.751983
23.859318,19,69.809267
17.009621,13,69.848516
16.969018,12,69.884428
20.126563,13,69.9238
16.666791,12,69.960166
14.947325,11,69.994453
16.441138,11,70.028989
18.847705,12,70.066044
18.687382,12,70.102416
17.098386,12,70.13915
18.394023,13,70.179653
17.206399,11,70.212709
17.808255,12,70.248461
17.38606,11,70.28155
14.869185,8,70.305573
18.569995,13,70.345152
19.341244,14,70.386062
16.587676,10,70.417336
19.45542,13,70.456994
19.687099,15,70.501879
17.394322,14,70.54522
18.558203,17,70.597388
16.774212,10,70.628268
17.182137,11,70.668278
16.910532,10,70.698165
15.459853,10,70.728589
14.243481,9,70.760941
17.062778,11,70.794309
15.991025,11,70.82758
17.074311,11,70.86093
16.0031,11,70.894129
14.207549,8,70.918245
15.353622,10,70.948779
22.231428,17,70.999708
15.266947,10,71.031062
14.34364,9,71.063633
16.24525,9,71.095715
18.685714,12,71.135875
17.354222,11,71.169106
14.893644,8,71.195664
16.867273,11,71.232608
13.72085,8,71.257726
15.47133,10,71.288241
15.57854,11,71.323086
21.01393,15,71.369069
16.238072,9,71.396787
15.814683,9,71.424151
16.165066,12,71.46185
15.684117,8,71.48592
16.740517,11,71.521095
16.697406,10,71.551929
18.921757,13,71.592297
22.485946,19,71.652062
20.4645,15,71.706225
15.701618,11,71.739297
15.83043,14,71.786825
16.954697,11,71.819809
18.382604,13,71.858718
16.774273,11,71.891368
15.163843,10,71.922357
21.014652,16,71.969396
14.503418,9,71.996612
17.066196,11,72.031098
14.927104,10,72.061324
16.545232,11,72.094377
14.378618,9,72.122239
20.504916,13,72.165606
18.358406,14,72.213289
15.834913,9,72.239925
15.378835,9,72.266975
18.163067,12,72.302949
18.915406,15,72.3483
18.058207,12,72.384543
16.371167,11,72.416591
14.546437,11,72.449247
16.346628,10,72.478754
18.559113,15,72.524267
16.202478,12,72.559946
